"country" "year" "age" "sex" "mx" "death" "exp"
"United States of America" 1935 56 "Female" 0.01462 NA NA
"United States of America" 1935 57 "Male" 0.021339 NA NA
"United States of America" 1935 57 "Female" 0.015596 NA NA
"United States of America" 1935 58 "Male" 0.022855 NA NA
"United States of America" 1935 58 "Female" 0.016771 NA NA
"United States of America" 1935 59 "Male" 0.024605 NA NA
"United States of America" 1935 59 "Female" 0.018172 NA NA
"United States of America" 1935 60 "Male" 0.02659 NA NA
"United States of America" 1935 60 "Female" 0.019793 NA NA
"United States of America" 1935 61 "Male" 0.02877 NA NA
"United States of America" 1935 61 "Female" 0.02158 NA NA
"United States of America" 1935 62 "Male" 0.03112 NA NA
"United States of America" 1935 62 "Female" 0.02352 NA NA
"United States of America" 1935 63 "Male" 0.033641 NA NA
"United States of America" 1935 63 "Female" 0.025632 NA NA
"United States of America" 1935 64 "Male" 0.036379 NA NA
"United States of America" 1935 64 "Female" 0.027963 NA NA
"United States of America" 1935 65 "Male" 0.039356 NA NA
"United States of America" 1935 65 "Female" 0.030527 NA NA
"United States of America" 1935 66 "Male" 0.042473 NA NA
"United States of America" 1935 66 "Female" 0.033255 NA NA
"United States of America" 1935 67 "Male" 0.045789 NA NA
"United States of America" 1935 67 "Female" 0.036196 NA NA
"United States of America" 1935 68 "Male" 0.049417 NA NA
"United States of America" 1935 68 "Female" 0.039431 NA NA
"United States of America" 1935 69 "Male" 0.053385 NA NA
"United States of America" 1935 69 "Female" 0.042987 NA NA
"United States of America" 1935 70 "Male" 0.057752 NA NA
"United States of America" 1935 70 "Female" 0.046919 NA NA
"United States of America" 1935 71 "Male" 0.062779 NA NA
"United States of America" 1935 71 "Female" 0.051368 NA NA
"United States of America" 1935 72 "Male" 0.068452 NA NA
"United States of America" 1935 72 "Female" 0.056329 NA NA
"United States of America" 1935 73 "Male" 0.074583 NA NA
"United States of America" 1935 73 "Female" 0.061698 NA NA
"United States of America" 1935 74 "Male" 0.081225 NA NA
"United States of America" 1935 74 "Female" 0.067521 NA NA
"United States of America" 1935 75 "Male" 0.085408 NA NA
"United States of America" 1935 75 "Female" 0.071118 NA NA
"United States of America" 1935 76 "Male" 0.093504 NA NA
"United States of America" 1935 76 "Female" 0.078162 NA NA
"United States of America" 1935 77 "Male" 0.102214 NA NA
"United States of America" 1935 77 "Female" 0.085772 NA NA
"United States of America" 1935 78 "Male" 0.11138 NA NA
"United States of America" 1935 78 "Female" 0.09383 NA NA
"United States of America" 1935 79 "Male" 0.120696 NA NA
"United States of America" 1935 79 "Female" 0.102275 NA NA
"United States of America" 1935 80 "Male" 0.128248 NA NA
"United States of America" 1935 80 "Female" 0.107077 NA NA
"United States of America" 1935 81 "Male" 0.138413 NA NA
"United States of America" 1935 81 "Female" 0.11653 NA NA
"United States of America" 1935 82 "Male" 0.149754 NA NA
"United States of America" 1935 82 "Female" 0.12686 NA NA
"United States of America" 1935 83 "Male" 0.162058 NA NA
"United States of America" 1935 83 "Female" 0.137918 NA NA
"United States of America" 1935 84 "Male" 0.175074 NA NA
"United States of America" 1935 84 "Female" 0.149573 NA NA
"United States of America" 1935 85 "Male" 0.18922 NA NA
"United States of America" 1935 85 "Female" 0.16214 NA NA
"United States of America" 1935 86 "Male" 0.204692 NA NA
"United States of America" 1935 86 "Female" 0.176123 NA NA
"United States of America" 1935 87 "Male" 0.221605 NA NA
"United States of America" 1935 87 "Female" 0.191763 NA NA
"United States of America" 1935 88 "Male" 0.239572 NA NA
"United States of America" 1935 88 "Female" 0.208836 NA NA
"United States of America" 1935 89 "Male" 0.25691 NA NA
"United States of America" 1935 89 "Female" 0.226165 NA NA
"United States of America" 1935 90 "Male" 0.271414 NA NA
"United States of America" 1935 90 "Female" 0.241505 NA NA
"United States of America" 1935 91 "Male" 0.282045 NA NA
"United States of America" 1935 91 "Female" 0.25512 NA NA
"United States of America" 1935 92 "Male" 0.287636 NA NA
"United States of America" 1935 92 "Female" 0.267188 NA NA
"United States of America" 1935 93 "Male" 0.287337 NA NA
"United States of America" 1935 93 "Female" 0.275612 NA NA
"United States of America" 1935 94 "Male" 0.284772 NA NA
"United States of America" 1935 94 "Female" 0.280836 NA NA
"United States of America" 1935 95 "Male" 0.288091 NA NA
"United States of America" 1935 95 "Female" 0.286235 NA NA
"United States of America" 1935 96 "Male" 0.288236 NA NA
"United States of America" 1935 96 "Female" 0.285691 NA NA
"United States of America" 1935 97 "Male" 0.283515 NA NA
"United States of America" 1935 97 "Female" 0.276827 NA NA
"United States of America" 1935 98 "Male" 0.27944 NA NA
"United States of America" 1935 98 "Female" 0.269532 NA NA
"United States of America" 1935 99 "Male" 0.29086 NA NA
"United States of America" 1935 99 "Female" 0.284866 NA NA
"United States of America" 1935 100 "Male" 0.390935 NA NA
"United States of America" 1935 100 "Female" 0.388137 NA NA
"United States of America" 1936 0 "Male" 0.070098 NA NA
"United States of America" 1936 0 "Female" 0.05516 NA NA
"United States of America" 1936 1 "Male" 0.00956 NA NA
"United States of America" 1936 1 "Female" 0.008082 NA NA
"United States of America" 1936 2 "Male" 0.004546 NA NA
"United States of America" 1936 2 "Female" 0.003923 NA NA
"United States of America" 1936 3 "Male" 0.003026 NA NA
"United States of America" 1936 3 "Female" 0.002675 NA NA
"United States of America" 1936 4 "Male" 0.002388 NA NA
"United States of America" 1936 4 "Female" 0.002154 NA NA
"United States of America" 1936 5 "Male" 0.00201 NA NA
"United States of America" 1936 5 "Female" 0.001758 NA NA
"United States of America" 1936 6 "Male" 0.001865 NA NA
"United States of America" 1936 6 "Female" 0.001534 NA NA
"United States of America" 1936 7 "Male" 0.001733 NA NA
"United States of America" 1936 7 "Female" 0.00136 NA NA
"United States of America" 1936 8 "Male" 0.00161 NA NA
"United States of America" 1936 8 "Female" 0.001219 NA NA
"United States of America" 1936 9 "Male" 0.001511 NA NA
"United States of America" 1936 9 "Female" 0.00112 NA NA
"United States of America" 1936 10 "Male" 0.001445 NA NA
"United States of America" 1936 10 "Female" 0.00107 NA NA
"United States of America" 1936 11 "Male" 0.001435 NA NA
"United States of America" 1936 11 "Female" 0.001071 NA NA
"United States of America" 1936 12 "Male" 0.001493 NA NA
"United States of America" 1936 12 "Female" 0.001129 NA NA
"United States of America" 1936 13 "Male" 0.001615 NA NA
"United States of America" 1936 13 "Female" 0.00124 NA NA
"United States of America" 1936 14 "Male" 0.001805 NA NA
"United States of America" 1936 14 "Female" 0.001408 NA NA
"United States of America" 1936 15 "Male" 0.00207 NA NA
"United States of America" 1936 15 "Female" 0.001636 NA NA
"United States of America" 1936 16 "Male" 0.002356 NA NA
"United States of America" 1936 16 "Female" 0.001879 NA NA
"United States of America" 1936 17 "Male" 0.002633 NA NA
"United States of America" 1936 17 "Female" 0.002114 NA NA
"United States of America" 1936 18 "Male" 0.00289 NA NA
"United States of America" 1936 18 "Female" 0.002337 NA NA
"United States of America" 1936 19 "Male" 0.003117 NA NA
"United States of America" 1936 19 "Female" 0.002539 NA NA
"United States of America" 1936 20 "Male" 0.003309 NA NA
"United States of America" 1936 20 "Female" 0.002721 NA NA
"United States of America" 1936 21 "Male" 0.00347 NA NA
"United States of America" 1936 21 "Female" 0.002886 NA NA
"United States of America" 1936 22 "Male" 0.003603 NA NA
"United States of America" 1936 22 "Female" 0.003037 NA NA
"United States of America" 1936 23 "Male" 0.003713 NA NA
"United States of America" 1936 23 "Female" 0.003177 NA NA
"United States of America" 1936 24 "Male" 0.003802 NA NA
"United States of America" 1936 24 "Female" 0.003311 NA NA
"United States of America" 1936 25 "Male" 0.003874 NA NA
"United States of America" 1936 25 "Female" 0.003435 NA NA
"United States of America" 1936 26 "Male" 0.00395 NA NA
"United States of America" 1936 26 "Female" 0.003541 NA NA
"United States of America" 1936 27 "Male" 0.004033 NA NA
"United States of America" 1936 27 "Female" 0.003622 NA NA
"United States of America" 1936 28 "Male" 0.004122 NA NA
"United States of America" 1936 28 "Female" 0.003678 NA NA
"United States of America" 1936 29 "Male" 0.004216 NA NA
"United States of America" 1936 29 "Female" 0.003707 NA NA
"United States of America" 1936 30 "Male" 0.004324 NA NA
"United States of America" 1936 30 "Female" 0.003719 NA NA
"United States of America" 1936 31 "Male" 0.004478 NA NA
"United States of America" 1936 31 "Female" 0.003773 NA NA
"United States of America" 1936 32 "Male" 0.004689 NA NA
"United States of America" 1936 32 "Female" 0.003889 NA NA
"United States of America" 1936 33 "Male" 0.004963 NA NA
"United States of America" 1936 33 "Female" 0.004069 NA NA
"United States of America" 1936 34 "Male" 0.005301 NA NA
"United States of America" 1936 34 "Female" 0.00432 NA NA
"United States of America" 1936 35 "Male" 0.005701 NA NA
"United States of America" 1936 35 "Female" 0.004631 NA NA
"United States of America" 1936 36 "Male" 0.006129 NA NA
"United States of America" 1936 36 "Female" 0.004941 NA NA
"United States of America" 1936 37 "Male" 0.006573 NA NA
"United States of America" 1936 37 "Female" 0.00523 NA NA
"United States of America" 1936 38 "Male" 0.007009 NA NA
"United States of America" 1936 38 "Female" 0.005476 NA NA
"United States of America" 1936 39 "Male" 0.007411 NA NA
"United States of America" 1936 39 "Female" 0.005659 NA NA
"United States of America" 1936 40 "Male" 0.007785 NA NA
"United States of America" 1936 40 "Female" 0.005793 NA NA
"United States of America" 1936 41 "Male" 0.008156 NA NA
"United States of America" 1936 41 "Female" 0.00594 NA NA
"United States of America" 1936 42 "Male" 0.008548 NA NA
"United States of America" 1936 42 "Female" 0.006128 NA NA
"United States of America" 1936 43 "Male" 0.009 NA NA
"United States of America" 1936 43 "Female" 0.00639 NA NA
"United States of America" 1936 44 "Male" 0.009551 NA NA
"United States of America" 1936 44 "Female" 0.006754 NA NA
"United States of America" 1936 45 "Male" 0.010203 NA NA
"United States of America" 1936 45 "Female" 0.007222 NA NA
"United States of America" 1936 46 "Male" 0.010934 NA NA
"United States of America" 1936 46 "Female" 0.00776 NA NA
"United States of America" 1936 47 "Male" 0.011733 NA NA
"United States of America" 1936 47 "Female" 0.008356 NA NA
"United States of America" 1936 48 "Male" 0.012606 NA NA
"United States of America" 1936 48 "Female" 0.009003 NA NA
"United States of America" 1936 49 "Male" 0.013566 NA NA
"United States of America" 1936 49 "Female" 0.009696 NA NA
"United States of America" 1936 50 "Male" 0.014616 NA NA
"United States of America" 1936 50 "Female" 0.010436 NA NA
"United States of America" 1936 51 "Male" 0.015712 NA NA
"United States of America" 1936 51 "Female" 0.011194 NA NA
"United States of America" 1936 52 "Male" 0.016835 NA NA
"United States of America" 1936 52 "Female" 0.011964 NA NA
"United States of America" 1936 53 "Male" 0.017958 NA NA
"United States of America" 1936 53 "Female" 0.012724 NA NA
"United States of America" 1936 54 "Male" 0.019042 NA NA
"United States of America" 1936 54 "Female" 0.013447 NA NA
"United States of America" 1936 55 "Male" 0.020099 NA NA
"United States of America" 1936 55 "Female" 0.014149 NA NA
"United States of America" 1936 56 "Male" 0.021254 NA NA
"United States of America" 1936 56 "Female" 0.014957 NA NA
"United States of America" 1936 57 "Male" 0.02257 NA NA
"United States of America" 1936 57 "Female" 0.015932 NA NA
"United States of America" 1936 58 "Male" 0.024088 NA NA
"United States of America" 1936 58 "Female" 0.017109 NA NA
"United States of America" 1936 59 "Male" 0.025845 NA NA
"United States of America" 1936 59 "Female" 0.018528 NA NA
"United States of America" 1936 60 "Male" 0.027857 NA NA
"United States of America" 1936 60 "Female" 0.020202 NA NA
"United States of America" 1936 61 "Male" 0.030101 NA NA
"United States of America" 1936 61 "Female" 0.022077 NA NA
"United States of America" 1936 62 "Male" 0.032585 NA NA
"United States of America" 1936 62 "Female" 0.024148 NA NA
"United States of America" 1936 63 "Male" 0.035323 NA NA
"United States of America" 1936 63 "Female" 0.026446 NA NA
"United States of America" 1936 64 "Male" 0.03836 NA NA
"United States of America" 1936 64 "Female" 0.029027 NA NA
"United States of America" 1936 65 "Male" 0.041705 NA NA
"United States of America" 1936 65 "Female" 0.031917 NA NA
"United States of America" 1936 66 "Male" 0.045124 NA NA
"United States of America" 1936 66 "Female" 0.034946 NA NA
"United States of America" 1936 67 "Male" 0.048549 NA NA
"United States of America" 1936 67 "Female" 0.038052 NA NA
"United States of America" 1936 68 "Male" 0.05204 NA NA
"United States of America" 1936 68 "Female" 0.041282 NA NA
"United States of America" 1936 69 "Male" 0.055664 NA NA
"United States of America" 1936 69 "Female" 0.044679 NA NA
"United States of America" 1936 70 "Male" 0.059544 NA NA
"United States of America" 1936 70 "Female" 0.048323 NA NA
"United States of America" 1936 71 "Male" 0.06428 NA NA
"United States of America" 1936 71 "Female" 0.052644 NA NA
"United States of America" 1936 72 "Male" 0.070188 NA NA
"United States of America" 1936 72 "Female" 0.057891 NA NA
"United States of America" 1936 73 "Male" 0.077294 NA NA
"United States of America" 1936 73 "Female" 0.064114 NA NA
"United States of America" 1936 74 "Male" 0.085526 NA NA
"United States of America" 1936 74 "Female" 0.071299 NA NA
"United States of America" 1936 75 "Male" 0.091574 NA NA
"United States of America" 1936 75 "Female" 0.076517 NA NA
"United States of America" 1936 76 "Male" 0.100638 NA NA
"United States of America" 1936 76 "Female" 0.084401 NA NA
"United States of America" 1936 77 "Male" 0.110294 NA NA
"United States of America" 1936 77 "Female" 0.09295 NA NA
"United States of America" 1936 78 "Male" 0.120253 NA NA
"United States of America" 1936 78 "Female" 0.101832 NA NA
"United States of America" 1936 79 "Male" 0.13002 NA NA
"United States of America" 1936 79 "Female" 0.11069 NA NA
"United States of America" 1936 80 "Male" 0.137245 NA NA
"United States of America" 1936 80 "Female" 0.114919 NA NA
"United States of America" 1936 81 "Male" 0.14784 NA NA
"United States of America" 1936 81 "Female" 0.124909 NA NA
"United States of America" 1936 82 "Male" 0.160242 NA NA
"United States of America" 1936 82 "Female" 0.136444 NA NA
"United States of America" 1936 83 "Male" 0.17414 NA NA
"United States of America" 1936 83 "Female" 0.14924 NA NA
"United States of America" 1936 84 "Male" 0.189195 NA NA
"United States of America" 1936 84 "Female" 0.163148 NA NA
"United States of America" 1936 85 "Male" 0.205097 NA NA
"United States of America" 1936 85 "Female" 0.178063 NA NA
