"country" "year" "age" "sex" "death" "exp" "mx"
"Japan" 1952 10 "Female" 0.845 1006.231 0.000839767409272821
"Japan" 1952 11 "Male" 0.926 1006.622 0.000919908366795083
"Japan" 1952 11 "Female" 0.822 1015.527 0.000809431950110632
"Japan" 1952 12 "Male" 0.852 957.957 0.000889392738922519
"Japan" 1952 12 "Female" 0.784 968.034 0.000809888908860639
"Japan" 1952 13 "Male" 0.737 857.411 0.000859564432926566
"Japan" 1952 13 "Female" 0.738 869.445 0.000848817348998499
"Japan" 1952 14 "Male" 0.808 833.213 0.000969740030460399
"Japan" 1952 14 "Female" 0.797 848.942 0.000938815608133418
"Japan" 1952 15 "Male" 0.957 886.342 0.00107971866390174
"Japan" 1952 15 "Female" 0.92 903.216 0.00101858248746701
"Japan" 1952 16 "Male" 1.236 915.797 0.00134964408051129
"Japan" 1952 16 "Female" 1.142 929.534 0.00122857259659141
"Japan" 1952 17 "Male" 1.542 906.996 0.0017001177513462
"Japan" 1952 17 "Female" 1.354 921.731 0.00146897522162106
"Japan" 1952 18 "Male" 1.812 879.804 0.00205954962696237
"Japan" 1952 18 "Female" 1.55 896.53 0.00172888804613343
"Japan" 1952 19 "Male" 2.113 873.384 0.00241932529105182
"Japan" 1952 19 "Female" 1.825 890.788 0.00204874785021801
"Japan" 1952 20 "Male" 2.42 873.973 0.00276896425862126
"Japan" 1952 20 "Female" 2.059 891.55 0.00230946105097863
"Japan" 1952 21 "Male" 2.404 861.726 0.00278974987408991
"Japan" 1952 21 "Female" 2.156 879.801 0.0024505541594065
"Japan" 1952 22 "Male" 2.517 836.143 0.00301025063894573
"Japan" 1952 22 "Female" 2.212 853.593 0.00259139894539904
"Japan" 1952 23 "Male" 2.636 811.106 0.00324988349241653
"Japan" 1952 23 "Female" 2.406 829.273 0.00290133647182532
"Japan" 1952 24 "Male" 2.69 793.504 0.00339002701939751
"Japan" 1952 24 "Female" 2.422 814.828 0.00297240644651387
"Japan" 1952 25 "Male" 2.62 777.553 0.00336954522714207
"Japan" 1952 25 "Female" 2.462 801.045 0.00307348525987928
"Japan" 1952 26 "Male" 2.615 760.41 0.00343893425914967
"Japan" 1952 26 "Female" 2.497 792.037 0.00315263049579754
"Japan" 1952 27 "Male" 2.497 719.602 0.00346997367989528
"Japan" 1952 27 "Female" 2.421 770.372 0.00314263758288204
"Japan" 1952 28 "Male" 2.368 656.172 0.00360880988521302
"Japan" 1952 28 "Female" 2.415 731.09 0.00330328687302521
"Japan" 1952 29 "Male" 2.184 588.942 0.00370834479456381
"Japan" 1952 29 "Female" 2.285 702.649 0.00325197929549462
"Japan" 1952 30 "Male" 1.855 536.084 0.00346027861305318
"Japan" 1952 30 "Female" 2.355 684.153 0.00344221248755761
"Japan" 1952 31 "Male" 1.916 505.475 0.00379049408971759
"Japan" 1952 31 "Female" 2.286 658.447 0.00347180562748406
"Japan" 1952 32 "Male" 1.849 509.236 0.0036309294708151
"Japan" 1952 32 "Female" 2.245 658.139 0.00341113351434879
"Japan" 1952 33 "Male" 1.75 483.199 0.00362169623695413
"Japan" 1952 33 "Female" 2.132 608.936 0.00350118895910243
"Japan" 1952 34 "Male" 1.797 451.173 0.00398295110744659
"Japan" 1952 34 "Female" 2.004 553.44 0.00362098872506505
"Japan" 1952 35 "Male" 1.74 464.939 0.00374242642583221
"Japan" 1952 35 "Female" 2.082 562.615 0.00370057677097127
"Japan" 1952 36 "Male" 1.921 477.543 0.00402267439790762
"Japan" 1952 36 "Female" 2.145 568.821 0.00377095782328711
"Japan" 1952 37 "Male" 2.115 480.394 0.00440263616947755
"Japan" 1952 37 "Female" 2.245 563.801 0.00398190141557039
"Japan" 1952 38 "Male" 2.014 482.58 0.00417340130133864
"Japan" 1952 38 "Female" 2.242 560.406 0.00400067094213838
"Japan" 1952 39 "Male" 2.166 482.253 0.00449141840486218
"Japan" 1952 39 "Female" 2.331 554.855 0.00420109758405349
"Japan" 1952 40 "Male" 2.433 475.87 0.00511274087460861
"Japan" 1952 40 "Female" 2.442 546.116 0.00447157746705828
"Japan" 1952 41 "Male" 2.479 469.43 0.00528087254755768
"Japan" 1952 41 "Female" 2.507 535.6 0.00468073188946975
"Japan" 1952 42 "Male" 2.579 459.685 0.00561036361856489
"Japan" 1952 42 "Female" 2.406 513.062 0.00468949171834983
"Japan" 1952 43 "Male" 2.747 456.96 0.00601146708683473
"Japan" 1952 43 "Female" 2.459 502.688 0.00489170220892482
"Japan" 1952 44 "Male" 2.943 449.797 0.00654295159816539
"Japan" 1952 44 "Female" 2.433 488.393 0.00498164388105481
"Japan" 1952 45 "Male" 2.989 441.909 0.00676383599338325
"Japan" 1952 45 "Female" 2.501 468.963 0.00533304333177671
"Japan" 1952 46 "Male" 2.971 413.009 0.00719354784036183
"Japan" 1952 46 "Female" 2.462 425.852 0.00578135126757653
"Japan" 1952 47 "Male" 3.252 392.247 0.00829069438389586
"Japan" 1952 47 "Female" 2.467 401.815 0.00613964137725072
"Japan" 1952 48 "Male" 3.442 393.015 0.00875793544775645
"Japan" 1952 48 "Female" 2.683 403.162 0.00665489307027944
"Japan" 1952 49 "Male" 3.799 395.819 0.00959782122636862
"Japan" 1952 49 "Female" 2.881 401.607 0.00717367974163797
"Japan" 1952 50 "Male" 4.143 402.805 0.0102853738161145
"Japan" 1952 50 "Female" 3.17 409.354 0.0077439086951636
"Japan" 1952 51 "Male" 4.335 394.921 0.0109768789200878
"Japan" 1952 51 "Female" 3.34 399.788 0.00835442784675878
"Japan" 1952 52 "Male" 4.393 375.928 0.0116857483347875
"Japan" 1952 52 "Female" 3.407 381.231 0.00893683881950838
"Japan" 1952 53 "Male" 4.59 349.969 0.0131154473681955
"Japan" 1952 53 "Female" 3.316 353.545 0.0093792869365993
"Japan" 1952 54 "Male" 4.821 339.625 0.0141950680898049
"Japan" 1952 54 "Female" 3.688 342.8 0.0107584597432905
"Japan" 1952 55 "Male" 5.012 330.762 0.0151528893887448
"Japan" 1952 55 "Female" 3.605 335.398 0.0107484242601327
"Japan" 1952 56 "Male" 5.185 312.149 0.0166106570900435
"Japan" 1952 56 "Female" 3.846 318.759 0.0120655416788232
"Japan" 1952 57 "Male" 5.674 299.909 0.0189190721185426
"Japan" 1952 57 "Female" 3.935 309.453 0.012715985949401
"Japan" 1952 58 "Male" 6.079 284.982 0.0213311717933062
"Japan" 1952 58 "Female" 4.425 294.226 0.0150394594631338
"Japan" 1952 59 "Male" 6.164 266.082 0.0231657909967604
"Japan" 1952 59 "Female" 4.271 276.014 0.0154738527755838
"Japan" 1952 60 "Male" 6.249 256.711 0.0243425486247181
"Japan" 1952 60 "Female" 4.324 270.351 0.0159940225854537
"Japan" 1952 61 "Male" 6.22 239.957 0.0259213109015365
"Japan" 1952 61 "Female" 4.534 258.079 0.0175682639811841
"Japan" 1952 62 "Male" 6.529 227.508 0.0286978919422614
"Japan" 1952 62 "Female" 5.033 250.643 0.0200803533312321
"Japan" 1952 63 "Male" 7.619 229.434 0.0332078070381896
"Japan" 1952 63 "Female" 5.638 257.312 0.021911142892675
"Japan" 1952 64 "Male" 7.518 218.775 0.0343640726774083
"Japan" 1952 64 "Female" 5.821 246.218 0.0236416508947356
"Japan" 1952 65 "Male" 8.121 199.669 0.0406723126774812
"Japan" 1952 65 "Female" 6.391 230.056 0.0277801926487464
"Japan" 1952 66 "Male" 7.453 174.068 0.0428166004090355
"Japan" 1952 66 "Female" 6.207 209.233 0.0296654925370281
"Japan" 1952 67 "Male" 7.62 158.52 0.0480696442089326
"Japan" 1952 67 "Female" 6.298 196.451 0.0320588849127772
"Japan" 1952 68 "Male" 8.122 152.893 0.0531221180825806
"Japan" 1952 68 "Female" 7.08 195.163 0.0362773681486757
"Japan" 1952 69 "Male" 8.288 142.5 0.0581614035087719
"Japan" 1952 69 "Female" 7.461 189.226 0.0394290425205839
"Japan" 1952 70 "Male" 8.217 132.52 0.0620057349833987
"Japan" 1952 70 "Female" 7.791 181.489 0.0429282215451074
"Japan" 1952 71 "Male" 8.652 123.969 0.0697916414587518
"Japan" 1952 71 "Female" 8.389 171.779 0.0488360044010036
"Japan" 1952 72 "Male" 7.995 112.143 0.0712929028115888
"Japan" 1952 72 "Female" 8.106 158.724 0.0510697815075225
"Japan" 1952 73 "Male" 8.172 101.581 0.080448115297152
"Japan" 1952 73 "Female" 8.808 148.731 0.0592210097424209
"Japan" 1952 74 "Male" 8.073 93.259 0.0865653717067522
"Japan" 1952 74 "Female" 9.007 140.491 0.0641108683118491
"Japan" 1952 75 "Male" 7.908 82.074 0.096352072519921
"Japan" 1952 75 "Female" 9.109 127.803 0.0712737572670438
"Japan" 1952 76 "Male" 7.51 72.275 0.103908682116915
"Japan" 1952 76 "Female" 9.008 115.38 0.0780724562315826
"Japan" 1952 77 "Male" 6.657 61.16 0.108845650752126
"Japan" 1952 77 "Female" 8.369 100.18 0.0835396286683969
"Japan" 1952 78 "Male" 6.118 49.995 0.122372237223722
"Japan" 1952 78 "Female" 8.199 85.21 0.0962211008097641
"Japan" 1952 79 "Male" 5.449 41.944 0.12991131031852
"Japan" 1952 79 "Female" 7.51 73.968 0.101530391520658
"Japan" 1952 80 "Male" 5.03 34.255 0.146839877390162
"Japan" 1952 80 "Female" 7.33 62.087 0.118060141414467
"Japan" 1952 81 "Male" 4.033 26.172 0.154095980437108
"Japan" 1952 81 "Female" 5.987 48.625 0.123125964010283
"Japan" 1952 82 "Male" 3.513 20.137 0.174454983363957
"Japan" 1952 82 "Female" 5.428 39.347 0.13795206750197
"Japan" 1952 83 "Male" 2.956 16.151 0.183022723051204
"Japan" 1952 83 "Female" 4.932 33.341 0.147925977025284
"Japan" 1952 84 "Male" 2.48 12.635 0.196280174119509
"Japan" 1952 84 "Female" 4.448 26.962 0.164972924857206
"Japan" 1952 85 "Male" 2.119 9.835 0.215455007625826
"Japan" 1952 85 "Female" 3.904 21.654 0.180290015701487
"Japan" 1952 86 "Male" 1.743 7.634 0.228320670683783
"Japan" 1952 86 "Female" 3.374 17.305 0.194972551285756
"Japan" 1952 87 "Male" 1.397 5.852 0.238721804511278
"Japan" 1952 87 "Female" 2.82 13.665 0.206366630076839
"Japan" 1952 88 "Male" 1.183 4.408 0.268375680580762
"Japan" 1952 88 "Female" 2.511 10.58 0.237334593572779
"Japan" 1952 89 "Male" 0.871 3.251 0.267917563826515
"Japan" 1952 89 "Female" 1.924 8.015 0.240049906425452
"Japan" 1952 90 "Male" 0.664 2.276 0.291739894551845
"Japan" 1952 90 "Female" 1.605 5.92 0.271114864864865
"Japan" 1952 91 "Male" 0.492 1.492 0.329758713136729
"Japan" 1952 91 "Female" 1.17 4.232 0.276465028355387
"Japan" 1952 92 "Male" 0.365 0.968 0.377066115702479
"Japan" 1952 92 "Female" 0.97 2.931 0.330945069941999
"Japan" 1952 93 "Male" 0.229 0.634 0.361198738170347
"Japan" 1952 93 "Female" 0.692 1.988 0.348088531187123
"Japan" 1952 94 "Male" 0.171 0.411 0.416058394160584
"Japan" 1952 94 "Female" 0.485 1.347 0.360059391239792
"Japan" 1952 95 "Male" 0.103 0.252 0.408730158730159
"Japan" 1952 95 "Female" 0.335 0.887 0.377677564825254
"Japan" 1952 96 "Male" 0.061 0.143 0.426573426573427
"Japan" 1952 96 "Female" 0.225 0.558 0.403225806451613
"Japan" 1952 97 "Male" 0.037 0.081 0.45679012345679
"Japan" 1952 97 "Female" 0.149 0.343 0.434402332361516
"Japan" 1952 98 "Male" 0.023 0.046 0.5
"Japan" 1952 98 "Female" 0.095 0.199 0.477386934673367
"Japan" 1952 99 "Male" 0.013 0.024 0.541666666666667
"Japan" 1952 99 "Female" 0.055 0.107 0.514018691588785
"Japan" 1952 100 "Male" 0.011 0.02 0.55
"Japan" 1952 100 "Female" 0.046 0.088 0.522727272727273
"Japan" 1953 0 "Male" 50.886 1002.245 0.0507720168222341
"Japan" 1953 0 "Female" 42.555 958.911 0.0443784668233027
"Japan" 1953 1 "Male" 8.838 1034.973 0.00853935320051827
"Japan" 1953 1 "Female" 8.438 998.619 0.00844966899287917
"Japan" 1953 2 "Male" 7.01 1094.638 0.00640394358682962
"Japan" 1953 2 "Female" 6.82 1057.929 0.00644655737766901
"Japan" 1953 3 "Male" 5.806 1137.695 0.00510330097258052
"Japan" 1953 3 "Female" 5.584 1118.665 0.00499166417113255
"Japan" 1953 4 "Male" 4.435 1205.102 0.00368018640745763
"Japan" 1953 4 "Female" 4.328 1205.304 0.0035907953512143
"Japan" 1953 5 "Male" 3.195 1267.649 0.00252041377384434
"Japan" 1953 5 "Female" 3.059 1263.577 0.00242090509719629
"Japan" 1953 6 "Male" 2.382 1233.782 0.00193064901254841
"Japan" 1953 6 "Female" 2.097 1225.88 0.0017106078898424
"Japan" 1953 7 "Male" 1.365 996.489 0.00136980940080623
"Japan" 1953 7 "Female" 1.176 988.237 0.00118999794583688
"Japan" 1953 8 "Male" 0.973 810.838 0.00119999309356493
"Japan" 1953 8 "Female" 0.755 811.207 0.000930711889813574
"Japan" 1953 9 "Male" 0.966 920.446 0.00104949122490619
"Japan" 1953 9 "Female" 0.743 929.215 0.000799599662080358
"Japan" 1953 10 "Male" 0.894 993.744 0.000899628073226102
"Japan" 1953 10 "Female" 0.714 1005.639 0.000709996330691232
"Japan" 1953 11 "Male" 0.826 994.851 0.000830275086419976
"Japan" 1953 11 "Female" 0.714 1006.038 0.000709714742385476
"Japan" 1953 12 "Male" 0.785 1006.895 0.000779624489147329
"Japan" 1953 12 "Female" 0.731 1015.791 0.000719636224380803
"Japan" 1953 13 "Male" 0.805 958.342 0.000839992403546959
"Japan" 1953 13 "Female" 0.697 968.437 0.00071971640901783
"Japan" 1953 14 "Male" 0.737 857.702 0.000859272801042786
"Japan" 1953 14 "Female" 0.73 869.981 0.000839098784915992
"Japan" 1953 15 "Male" 0.858 833.09 0.00102990073101346
"Japan" 1953 15 "Female" 0.747 849.399 0.000879445349005591
"Japan" 1953 16 "Male" 1.08 885.754 0.00121930016686349
"Japan" 1953 16 "Female" 0.993 903.361 0.00109922832621732
"Japan" 1953 17 "Male" 1.372 914.678 0.00149998141422446
"Japan" 1953 17 "Female" 1.17 929.213 0.0012591300379999
"Japan" 1953 18 "Male" 1.838 905.542 0.00202972363512681
"Japan" 1953 18 "Female" 1.427 921.077 0.00154927329636936
"Japan" 1953 19 "Male" 1.976 878.213 0.00225002362752544
"Japan" 1953 19 "Female" 1.585 895.398 0.00177016254224378
"Japan" 1953 20 "Male" 2.257 871.46 0.00258990659353269
"Japan" 1953 20 "Female" 1.849 889.009 0.00207984396108476
"Japan" 1953 21 "Male" 2.51 871.736 0.00287931208531023
"Japan" 1953 21 "Female" 2.028 889.279 0.00228049914593733
"Japan" 1953 22 "Male" 2.621 859.287 0.0030502032499037
"Japan" 1953 22 "Female" 2.044 877.095 0.0023304203079484
"Japan" 1953 23 "Male" 2.509 833.718 0.00300941085594889
"Japan" 1953 23 "Female" 2.144 850.6 0.00252057371267341
"Japan" 1953 24 "Male" 2.547 808.551 0.00315007958681642
"Japan" 1953 24 "Female" 2.148 825.92 0.00260073614877954
"Japan" 1953 25 "Male" 2.476 790.944 0.0031304365416515
"Japan" 1953 25 "Female" 2.192 811.317 0.00270177994544672
"Japan" 1953 26 "Male" 2.449 775.214 0.00315912767313284
"Japan" 1953 26 "Female" 2.194 797.543 0.00275094885166066
"Japan" 1953 27 "Male" 2.388 758.072 0.00315009656074885
"Japan" 1953 27 "Female" 2.162 788.62 0.00274149780629454
"Japan" 1953 28 "Male" 2.36 717.337 0.00328994600864029
"Japan" 1953 28 "Female" 2.21 767.154 0.00288077752315702
"Japan" 1953 29 "Male" 2.237 654.101 0.00341996113750017
"Japan" 1953 29 "Female" 2.221 728.061 0.00305056856499661
"Japan" 1953 30 "Male" 1.89 586.911 0.00322024974825825
"Japan" 1953 30 "Female" 2.135 699.716 0.00305123793081765
"Japan" 1953 31 "Male" 1.741 534.079 0.00325981736784259
"Japan" 1953 31 "Female" 2.079 681.346 0.00305131313605716
"Japan" 1953 32 "Male" 1.632 503.56 0.00324092461672889
"Japan" 1953 32 "Female" 2.014 655.934 0.00307043086652011
"Japan" 1953 33 "Male" 1.76 507.193 0.00347007943721621
"Japan" 1953 33 "Female" 2.105 655.726 0.00321018230175409
"Japan" 1953 34 "Male" 1.728 481.115 0.00359165688037164
"Japan" 1953 34 "Female" 1.984 606.705 0.00327012304167594
"Japan" 1953 35 "Male" 1.563 449.091 0.00348036366794258
"Japan" 1953 35 "Female" 1.781 551.335 0.0032303408998159
"Japan" 1953 36 "Male" 1.722 462.766 0.00372110310610546
"Japan" 1953 36 "Female" 1.911 560.394 0.00341010075054337
"Japan" 1953 37 "Male" 1.806 475.214 0.00380039308606228
"Japan" 1953 37 "Female" 1.983 566.466 0.00350065140714535
"Japan" 1953 38 "Male" 1.917 478.02 0.00401029245638258
"Japan" 1953 38 "Female" 2.089 561.395 0.00372108764773466
"Japan" 1953 39 "Male" 2.113 480.17 0.00440052481412833
"Japan" 1953 39 "Female" 2.221 557.96 0.00398057208402036
"Japan" 1953 40 "Male" 2.15 479.76 0.00448140737035184
"Japan" 1953 40 "Female" 2.16 552.444 0.00390989855985403
"Japan" 1953 41 "Male" 2.343 473.38 0.0049495120199417
"Japan" 1953 41 "Female" 2.257 543.802 0.00415040768515011
"Japan" 1953 42 "Male" 2.404 466.832 0.00514960414024746
"Japan" 1953 42 "Female" 2.431 533.164 0.00455957266432092
"Japan" 1953 43 "Male" 2.454 456.952 0.00537036712827606
"Japan" 1953 43 "Female" 2.333 510.462 0.0045703695867665
"Japan" 1953 44 "Male" 2.783 453.957 0.00613053659267287
"Japan" 1953 44 "Female" 2.445 499.897 0.0048910075475548
"Japan" 1953 45 "Male" 3.01 446.528 0.00674089866704887
"Japan" 1953 45 "Female" 2.545 485.511 0.00524189977158087
"Japan" 1953 46 "Male" 3.027 438.6 0.0069015047879617
"Japan" 1953 46 "Female" 2.602 466.19 0.00558141530277355
"Japan" 1953 47 "Male" 3.115 409.924 0.00759896956509012
"Japan" 1953 47 "Female" 2.465 423.523 0.00582022700065876
"Japan" 1953 48 "Male" 3.339 389.188 0.00857940121483705
"Japan" 1953 48 "Female" 2.653 399.71 0.00663731205123715
"Japan" 1953 49 "Male" 3.522 389.697 0.00903779089908313
"Japan" 1953 49 "Female" 2.801 400.884 0.00698705860049291
"Japan" 1953 50 "Male" 3.961 392.207 0.0100992588097612
"Japan" 1953 50 "Female" 3 399.125 0.00751644221735045
"Japan" 1953 51 "Male" 4.29 398.814 0.0107568941912771
"Japan" 1953 51 "Female" 3.389 406.476 0.00833751562207855
"Japan" 1953 52 "Male" 4.687 390.646 0.0119980749834889
"Japan" 1953 52 "Female" 3.39 396.589 0.00854789215031178
"Japan" 1953 53 "Male" 4.673 371.498 0.012578802577672
"Japan" 1953 53 "Female" 3.517 377.817 0.00930873941617238
"Japan" 1953 54 "Male" 4.974 345.478 0.0143974435419911
"Japan" 1953 54 "Female" 3.473 350.126 0.00991928619982521
"Japan" 1953 55 "Male" 5.419 334.782 0.0161866528069012
"Japan" 1953 55 "Female" 3.806 339.252 0.0112187990048695
"Japan" 1953 56 "Male" 5.289 325.768 0.0162354804646251
"Japan" 1953 56 "Female" 3.789 331.844 0.0114180156941213
"Japan" 1953 57 "Male" 5.732 307.171 0.0186606157482314
"Japan" 1953 57 "Female" 4.059 315.323 0.0128725148498524
"Japan" 1953 58 "Male" 6.279 294.551 0.0213171912504116
"Japan" 1953 58 "Female" 4.352 305.816 0.0142307792921234
"Japan" 1953 59 "Male" 6.539 279.106 0.0234283748826611
"Japan" 1953 59 "Female" 4.41 290.274 0.0151925422187313
"Japan" 1953 60 "Male" 6.341 259.911 0.0243968127551354
"Japan" 1953 60 "Female" 4.503 271.81 0.0165667193995806
"Japan" 1953 61 "Male" 6.633 250.161 0.0265149243886937
"Japan" 1953 61 "Female" 4.777 265.618 0.0179844739437839
"Japan" 1953 62 "Male" 6.775 233.089 0.0290661506978021
"Japan" 1953 62 "Female" 4.836 252.767 0.0191322443198677
"Japan" 1953 63 "Male" 7.288 220.167 0.0331021451897878
"Japan" 1953 63 "Female" 5.305 244.78 0.0216725222648909
"Japan" 1953 64 "Male" 8.119 221.364 0.0366771471422634
"Japan" 1953 64 "Female" 6.158 250.81 0.0245524500617998
"Japan" 1953 65 "Male" 8.217 210.467 0.0390417500130662
"Japan" 1953 65 "Female" 6.251 239.507 0.0260994459452125
"Japan" 1953 66 "Male" 8.622 191.339 0.0450613831994523
"Japan" 1953 66 "Female" 6.905 223.203 0.030935964122346
"Japan" 1953 67 "Male" 8.073 166.272 0.0485529734411086
"Japan" 1953 67 "Female" 6.645 202.693 0.032783569240181
"Japan" 1953 68 "Male" 8.165 150.856 0.0541244630641141
"Japan" 1953 68 "Female" 6.855 189.999 0.0360791372586172
"Japan" 1953 69 "Male" 8.571 144.796 0.0591936241332634
"Japan" 1953 69 "Female" 7.738 188.144 0.0411280721149758
"Japan" 1953 70 "Male" 8.636 134.323 0.0642927867900508
"Japan" 1953 70 "Female" 8.395 181.753 0.0461890587775718
"Japan" 1953 71 "Male" 8.952 124.144 0.0721098079649439
"Japan" 1953 71 "Female" 8.873 173.49 0.0511441581647357
"Japan" 1953 72 "Male" 9.116 115.383 0.0790064394234853
"Japan" 1953 72 "Female" 9.326 163.357 0.0570896870045361
"Japan" 1953 73 "Male" 8.804 103.715 0.0848864677240515
"Japan" 1953 73 "Female" 9.007 150.17 0.059978690817074
"Japan" 1953 74 "Male" 8.858 93.221 0.0950215080293067
"Japan" 1953 74 "Female" 9.528 139.835 0.0681374477062252
"Japan" 1953 75 "Male" 8.585 84.892 0.101128492673043
"Japan" 1953 75 "Female" 9.706 131.23 0.0739617465518555
"Japan" 1953 76 "Male" 8.454 74.001 0.114241699436494
"Japan" 1953 76 "Female" 9.891 118.436 0.0835134587456517
"Japan" 1953 77 "Male" 8.082 64.478 0.125345078941655
"Japan" 1953 77 "Female" 9.689 105.928 0.0914677894418851
"Japan" 1953 78 "Male" 7.159 53.911 0.132792936506464
"Japan" 1953 78 "Female" 9.225 90.925 0.101457244982128
"Japan" 1953 79 "Male" 6.258 43.447 0.144037563007803
"Japan" 1953 79 "Female" 8.655 76.284 0.113457605788894
"Japan" 1953 80 "Male" 5.817 35.844 0.162286575159022
"Japan" 1953 80 "Female" 8.155 65.326 0.124835440712733
"Japan" 1953 81 "Male" 5.053 28.836 0.175232348453322
"Japan" 1953 81 "Female" 7.683 54.146 0.141894138071141
"Japan" 1953 82 "Male" 4.044 21.829 0.18525814283751
"Japan" 1953 82 "Female" 6.231 42.104 0.147990689720692
"Japan" 1953 83 "Male" 3.468 16.72 0.207416267942584
"Japan" 1953 83 "Female" 5.428 34.017 0.159567275185936
"Japan" 1953 84 "Male" 2.93 13.357 0.2193606348731
"Japan" 1953 84 "Female" 5.051 28.617 0.176503476954258
"Japan" 1953 85 "Male" 2.627 10.402 0.2525475870025
"Japan" 1953 85 "Female" 4.577 22.919 0.199703302936428
"Japan" 1953 86 "Male" 2.212 8.021 0.275776087769605
"Japan" 1953 86 "Female" 3.945 18.242 0.216259182107225
"Japan" 1953 87 "Male" 1.742 6.173 0.282196662886765
"Japan" 1953 87 "Female" 3.414 14.438 0.236459343399363
"Japan" 1953 88 "Male" 1.455 4.661 0.31216477150826
"Japan" 1953 88 "Female" 2.962 11.18 0.264937388193202
"Japan" 1953 89 "Male" 1.128 3.434 0.328479906814211
"Japan" 1953 89 "Female" 2.496 8.451 0.295349662761803
"Japan" 1953 90 "Male" 0.866 2.483 0.348771647200967
"Japan" 1953 90 "Female" 1.831 6.295 0.290865766481334
"Japan" 1953 91 "Male" 0.641 1.678 0.382002383790226
"Japan" 1953 91 "Female" 1.505 4.574 0.329033668561434
"Japan" 1953 92 "Male" 0.412 1.061 0.388312912346843
"Japan" 1953 92 "Female" 1.087 3.193 0.340432195427498
"Japan" 1953 93 "Male" 0.321 0.673 0.476968796433878
"Japan" 1953 93 "Female" 0.847 2.151 0.393770339377034
